"PlayerID","Player","Pos","Age","Bats","Throws","BaseSalary","Team","dummy_Pos","contract_value","dummy_salary","dummy_age"
1344,"Tim Anderson","SS",29,"R","","$9,500,000 "," CHW",2,9500000,3,2
1345,"Tim Hill","RP",32,"","L","$1,325,000 "," SD",1,1325000,1,2
1348,"Tim Mayza","RP",30,"","L","$1,250,000 "," TOR",1,1250000,1,2
1350,"Tom Murphy","C",31,"R","","$1,575,000 "," SEA",2,1575000,1,2
1351,"Tommy Edman","SS",27,"","","$722,900 "," STL",2,722900,1,2
1352,"Tommy Hunter","RP",35,"","R","$700,000 "," NYM",1,7e+05,1,3
1353,"Tommy La Stella","DH",33,"L","","$5,250,000 "," SF",4,5250000,3,2
1355,"Tommy Nance","RP",31,"","R","$700,000 "," MIA",1,7e+05,1,2
1356,"Tommy Pham","LF",34,"R","","$6,000,000 "," BOS",3,6e+06,3,2
1357,"Tomas Nido","C",28,"R","","$890,000 "," NYM",2,890000,1,2
1358,"Tony Gonsolin","SP",28,"","R","$720,000 "," LAD",1,720000,1,2
1359,"Tony Kemp","2B",30,"L","","$2,250,000 "," OAK",2,2250000,1,2
1360,"Tony Santillan","RP",25,"","R","$702,500 "," CIN",1,702500,1,1
1369,"Travis d'Arnaud","C",33,"R","","$8,000,000 "," ATL",2,8e+06,3,2
1371,"Trea Turner","SS",29,"R","","$21,000,000 "," LAD",2,2.1e+07,3,2
1373,"Trent Grisham","CF",25,"L","","$729,300 "," SD",3,729300,1,1
1374,"Trent Thornton","RP",28,"","R","$706,200 "," TOR",1,706200,1,2
1375,"Tres Barrera","C",27,"R","","$700,000 "," WSH",2,7e+05,1,2
1376,"Trevor Bauer","SP",31,"","R","$32,000,000 "," LAD",1,3.2e+07,3,2
1380,"Trevor May","RP/CL",32,"","R","$7,750,000 "," NYM",1,7750000,3,2
1382,"Trevor Richards","RP",29,"","R","$1,000,000 "," TOR",1,1e+06,1,2
1383,"Trevor Rogers","SP",24,"","L","$722,000 "," MIA",1,722000,1,1
1384,"Trevor Stephan","RP",26,"","R","$703,400 "," CLE",1,703400,1,2
1385,"Trevor Story","2B",29,"R","","$20,000,000 "," BOS",2,2e+07,3,2
1386,"Trevor Williams","RP",30,"","R","$3,900,000 "," NYM",1,3900000,1,2
1388,"Trey Mancini","1B",30,"R","","$7,500,000 "," HOU",2,7500000,3,2
1389,"Triston McKenzie","SP",24,"","R","$707,100 "," CLE",1,707100,1,1
1391,"Tucker Barnhart","C",31,"L","","$7,750,000 "," DET",2,7750000,3,2
1392,"Tucker Davidson","SP",26,"","L","$710,000 "," LAA",1,710000,1,2
1393,"Tucupita Marcano","SS",22,"L","","$700,000 "," PIT",2,7e+05,1,1
1394,"Ty France","1B",27,"R","","$734,500 "," SEA",2,734500,1,2
1396,"Tyler Alexander","SP",27,"","L","$716,900 "," DET",1,716900,1,2
1397,"Tyler Anderson","SP",32,"","L","$8,000,000 "," LAD",1,8e+06,3,2
1402,"Tyler Gilbert","SP",28,"","L","$700,000 "," ARI",1,7e+05,1,2
1403,"Tyler Glasnow","SP",28,"","R","$5,100,000 "," TB",1,5100000,3,2
1405,"Tyler Kinley","RP",31,"","R","$1,025,000 "," COL",1,1025000,1,2
1407,"Tyler Mahle","SP",27,"","R","$5,200,000 "," MIN",1,5200000,3,2
1408,"Tyler Matzek","RP",31,"","L","$1,400,000 "," ATL",1,1400000,1,2
1409,"Tyler Naquin","DH",31,"L","","$4,025,000 "," NYM",4,4025000,3,2
1411,"Tyler O'Neill","LF",27,"R","","$3,400,000 "," STL",3,3400000,1,2
1413,"Tyler Rogers","RP",31,"","R","$730,000 "," SF",1,730000,1,2
1414,"Tyler Stephenson","C",25,"R","","$720,000 "," CIN",2,720000,1,1
1417,"Tyler Wells","SP",27,"","R","$704,500 "," BAL",1,704500,1,2
1418,"Tyler Zuber","RP",27,"","R","$710,500 "," KC",1,710500,1,2
1419,"Tylor Megill","RP",26,"","R","$707,500 "," NYM",1,707500,1,2
1420,"Tyrone Taylor","CF",28,"R","","$711,100 "," MIL",3,711100,1,2
1422,"Victor Gonzalez","RP",26,"","L","$720,000 "," LAD",1,720000,1,2
1423,"Victor Reyes","RF",27,"","","$1,400,000 "," DET",3,1400000,1,2
1424,"Vidal Brujan","2B",24,"","","$700,000 "," TB",2,7e+05,1,1
1426,"Vince Velasquez","RP",30,"","R","$3,000,000 "," CHW",1,3e+06,1,2
1428,"Vladimir Guerrero Jr.","1B",23,"R","","$7,900,000 "," TOR",2,7900000,3,1
1429,"Vladimir Gutierrez","SP",26,"","R","$707,500 "," CIN",1,707500,1,2
1430,"Victor Caratini","C",28,"","","$2,000,000 "," MIL",2,2e+06,1,2
1431,"Victor Robles","CF",25,"R","","$1,650,000 "," WSH",3,1650000,1,1
1434,"Wade Miley","SP",35,"","L","$10,000,000 "," CHC",1,1e+07,3,3
1435,"Walker Buehler","SP",27,"","R","$6,250,000 "," LAD",1,6250000,3,2
1436,"Wander Franco","SS",21,"","","$1,000,000 "," TB",2,1e+06,1,1
1438,"Wandy Peralta","RP",30,"","L","$2,150,000 "," NYY",1,2150000,1,2
1441,"Whit Merrifield","2B",33,"R","","$7,000,000 "," TOR",2,7e+06,3,2
1442,"Wil Crowe","RP",27,"","R","$715,000 "," PIT",1,715000,1,2
1443,"Wil Myers","RF",31,"R","","$20,000,000 "," SD",3,2e+07,3,2
1446,"Will D. Smith","C",27,"R","","$730,000 "," LAD",2,730000,1,2
1447,"Will Harris","RP",37,"","R","$8,000,000 "," WSH",1,8e+06,3,3
1448,"Will M. Smith","RP/CL",32,"","L","$13,000,000 "," HOU",1,1.3e+07,3,2
1449,"Will Vest","RP",27,"","R","$700,000 "," DET",1,7e+05,1,2
1450,"Willi Castro","SS",25,"","","$700,000 "," DET",2,7e+05,1,1
1451,"William Contreras","C",24,"R","","$710,000 "," ATL",2,710000,1,1
1454,"Willson Contreras","C",30,"R","","$9,625,000 "," CHC",2,9625000,3,2
1455,"Willy Adames","SS",26,"R","","$4,600,000 "," MIL",2,4600000,3,2
1457,"Wilmer Flores","DH",30,"R","","$3,500,000 "," SF",4,3500000,1,2
1462,"Xander Bogaerts","SS",29,"R","","$20,000,000 "," BOS",2,2e+07,3,2
1464,"Yadiel Hernandez","LF",34,"L","","$714,000 "," WSH",3,714000,1,2
1465,"Yadier Molina","C",39,"R","","$10,000,000 "," STL",2,1e+07,3,3
1467,"Yan Gomes","C",34,"R","","$6,000,000 "," CHC",2,6e+06,3,2
1468,"Yandy Diaz","3B",30,"R","","$2,800,000 "," TB",2,2800000,1,2
1469,"Yasmani Grandal","C",33,"","","$18,250,000 "," CHW",2,18250000,3,2
1474,"Yimi Garcia","RP",31,"","R","$4,000,000 "," TOR",1,4e+06,2,2
1476,"Yohan Ramirez","RP",27,"","R","$711,400 "," PIT",1,711400,1,2
1478,"Yonathan Daza","CF",28,"R","","$705,000 "," COL",3,705000,1,2
1480,"Yordan Alvarez","DH",25,"L","","$764,600 "," HOU",4,764600,1,1
1482,"Yoan Moncada","3B",27,"","","$13,000,000 "," CHW",2,1.3e+07,3,2
1483,"Yu Chang","SS",26,"R","","$705,400 "," BOS",2,705400,1,2
1484,"Yu Darvish","SP",35,"","R","$20,000,000 "," SD",1,2e+07,3,3
1485,"Yuli Gurriel","1B",38,"R","","$8,000,000 "," HOU",2,8e+06,3,3
1486,"Yusei Kikuchi","RP",31,"","L","$16,000,000 "," TOR",1,1.6e+07,3,2
1488,"Zac Gallen","SP",26,"","R","$745,600 "," ARI",1,745600,1,2
1491,"Zach Davies","SP",29,"","R","$1,500,000 "," ARI",1,1500000,1,2
1492,"Zach Eflin","RP",28,"","R","$5,550,000 "," PHI",1,5550000,3,2
1494,"Zach Plesac","SP",27,"","R","$2,000,000 "," CLE",1,2e+06,1,2
1497,"Zach Thompson","RP",28,"","R","$705,000 "," PIT",1,705000,1,2
1498,"Zack Britton","RP",34,"","L","$14,000,000 "," NYY",1,1.4e+07,3,2
1500,"Zack Collins","DH",27,"L","","$728,400 "," PIT",4,728400,1,2
1502,"Zack Greinke","SP",38,"","R","$13,000,000 "," KC",1,1.3e+07,3,3
1505,"Zack Wheeler","SP",32,"","R","$26,000,000 "," PHI",1,2.6e+07,3,2
1507,"Angel Zerpa","SP",22,"","L","$700,000 "," KC",1,7e+05,1,1
1509,"Julio Rodriguez","CF",21,"R","","$700,000 "," SEA",3,7e+05,1,1
1511,"Michael Harris II","CF",21,"","","$700,000 "," ATL",3,7e+05,1,1
1516,"Oswaldo Cabrera","2B",23,"","","$700,000 "," NYY",2,7e+05,1,1
1517,"Seiya Suzuki","RF",27,"R","","$7,000,000 "," CHC",3,7e+06,3,2
1518,"Riley Greene","CF",21,"L","","$700,000 "," DET",3,7e+05,1,1
1519,"Vinnie Pasquantino","1B",24,"","","$700,000 "," KC",2,7e+05,1,1
1521,"David Villar","3B",25,"","","$700,000 "," SF",2,7e+05,1,1
1523,"Bryson Stott","2B",24,"L","","$700,000 "," PHI",2,7e+05,1,1
1524,"Corbin Carroll","CF",21,"L","","$700,000 "," ARI",3,7e+05,1,1
1525,"Jack Suwinski","LF",23,"L","","$700,000 "," PIT",3,7e+05,1,1
1527,"Joey Meneses","1B",30,"","","$700,000 "," WSH",2,7e+05,1,2
1529,"Christian Bethancourt","C",30,"R","","$700,000 "," TB",2,7e+05,1,2
1530,"Sean Bouchard","1B",26,"","","$700,000 "," COL",2,7e+05,1,2
1532,"Garrett Mitchell","OF",23,"","","$700,000 "," MIL",3,7e+05,1,1
1533,"Vaughn Grissom","SS",21,"","","$700,000 "," ATL",2,7e+05,1,1
1534,"Mark Mathias","2B",27,"R","","$700,000 "," TEX",2,7e+05,1,2
1535,"Bobby Witt Jr.","SS",22,"R","","$700,000 "," KC",2,7e+05,1,1
1537,"Livan Soto","SS",22,"","","$700,000 "," LAA",2,7e+05,1,1
1538,"Michael Massey","2B",24,"","","$700,000 "," KC",2,7e+05,1,1
1540,"Charles Leblanc","SS",26,"R","","$700,000 "," MIA",2,7e+05,1,2
1542,"Matt Reynolds","3B",31,"R","","$700,000 "," CIN",2,7e+05,1,2
1543,"Kerry Carpenter","LF",24,"","","$700,000 "," DET",3,7e+05,1,1
1544,"Ji Hwan Bae","SS",22,"L","","$700,000 "," PIT",2,7e+05,1,1
1545,"MJ Melendez","DH",23,"L","","$700,000 "," KC",4,7e+05,1,1
1546,"Stone Garrett","OF",26,"R","","$700,000 "," ARI",3,7e+05,1,2
1547,"Oswald Peraza","SS",22,"R","","$700,000 "," NYY",2,7e+05,1,1
1549,"Ryan Kreidler","SS",24,"","","$700,000 "," DET",2,7e+05,1,1
1550,"Juan Yepez","DH",24,"R","","$700,000 "," STL",4,7e+05,1,1
1551,"Darick Hall","1B",26,"","","$700,000 "," PHI",2,7e+05,1,2
1552,"Dalton Guthrie","SS",26,"","","$700,000 "," PHI",2,7e+05,1,2
1556,"Drew Waters","OF",23,"","","$700,000 "," KC",3,7e+05,1,1
1558,"Alex Call","OF",27,"","","$700,000 "," WSH",3,7e+05,1,2
1560,"Sam Huff","C",24,"R","","$700,000 "," TEX",2,7e+05,1,1
1561,"Josh H. Smith","3B",24,"","","$700,000 "," TEX",2,7e+05,1,1
1567,"Tyler Heineman","C",31,"","","$700,000 "," PIT",2,7e+05,1,2
1571,"CJ Abrams","SS",21,"L","","$700,000 "," WSH",2,7e+05,1,1
1573,"Triston Casas","3B",22,"","","$700,000 "," BOS",2,7e+05,1,1
1576,"Elehuris Montero","3B",23,"R","","$700,000 "," COL",2,7e+05,1,1
1583,"Spencer Steer","SS",24,"","","$700,000 "," CIN",2,7e+05,1,1
1587,"Josh Jung","3B",24,"R","","$700,000 "," TEX",2,7e+05,1,1
1590,"Francisco Alvarez","C",20,"","","$700,000 "," NYM",2,7e+05,1,1
1591,"Michael Stefanic","2B",26,"","","$700,000 "," LAA",2,7e+05,1,2
1592,"Mark Appel","RP",30,"","","$700,000 "," PHI",1,7e+05,1,2
1594,"Matt Brash","RP",24,"","R","$700,100 "," SEA",1,700100,1,1
1600,"Joel Kuhnel","RP",27,"","R","$700,000 "," CIN",1,7e+05,1,2
1601,"Matthew Liberatore","SP",22,"","","$700,000 "," STL",1,7e+05,1,1
1603,"Andrew Nardi","RP",23,"","","$700,000 "," MIA",1,7e+05,1,1
1605,"Collin Snider","RP",26,"","R","$700,000 "," KC",1,7e+05,1,2
1607,"Jackson Stephens","RP",28,"","R","$700,000 "," ATL",1,7e+05,1,2
1610,"Buddy Kennedy","3B",23,"R","","$700,000 "," ARI",2,7e+05,1,1
1619,"Simon Muzziotti","OF",23,"L","","$700,000 "," PHI",3,7e+05,1,1
1622,"Logan O'Hoppe","C",22,"","","$700,000 "," LAA",2,7e+05,1,1
1623,"Brian Serven","C",27,"","","$700,000 "," COL",2,7e+05,1,2
1624,"Canaan Smith-Njigba","LF",23,"L","","$700,000 "," PIT",3,7e+05,1,1
1631,"Michael Toglia","1B",23,"","","$700,000 "," COL",2,7e+05,1,1
1634,"Jordan Groshans","SS",22,"R","","$700,000 "," MIA",2,7e+05,1,1
1636,"Peyton Burdick","CF",25,"","","$700,000 ","MIA",3,7e+05,1,1
1639,"Brendon Davis","SS",24,"R","","$700,000 "," DET",2,7e+05,1,1
1642,"Israel Pineda","C",22,"","","$700,000 "," WSH",2,7e+05,1,1
1643,"Rene Pinto","C",25,"R","","$700,000 "," TB",2,7e+05,1,1
1649,"Kody Clemens","2B",26,"L","","$700,000 "," DET",2,7e+05,1,2
1651,"Ford Proctor","SS",25,"L","","$700,000 "," SF",2,7e+05,1,1
1653,"Jonathan Aranda","1B",24,"L","","$700,000 "," TB",2,7e+05,1,1
1658,"Mark Vientos","3B",22,"R","","$700,000 "," NYM",2,7e+05,1,1
1660,"Carlos Perez","C",25,"","","$700,000 "," CHW",2,7e+05,1,1
1666,"Brett Baty","3B",22,"","","$700,000 "," NYM",2,7e+05,1,1
1667,"Ezequiel Tovar","SS",20,"R","","$700,000 "," COL",2,7e+05,1,1
1673,"Cooper Hummel","DH",27,"","","$700,000 "," ARI",4,7e+05,1,2
1674,"Bryce Johnson","CF",26,"","","$700,000 "," SF",3,7e+05,1,2
1675,"Michael Siani","OF",22,"","","$700,000 "," CIN",3,7e+05,1,1
1676,"Calvin Mitchell","OF",23,"L","","$700,000 "," PIT",3,7e+05,1,1
1679,"Jason Delay","C",27,"","","$700,000 "," PIT",2,7e+05,1,2
1685,"Heliot Ramos","OF",22,"R","","$700,000 "," SF",3,7e+05,1,1
1686,"JJ Bleday","OF",24,"L","","$700,000 "," MIA",3,7e+05,1,1
1687,"Chuckie Robinson","C",27,"R","","$700,000 "," CIN",2,7e+05,1,2
1698,"Spencer Torkelson","1B",22,"R","","$700,000 "," DET",2,7e+05,1,1
1700,"Jason Alexander","RP",29,"","","$700,000 "," MIL",1,7e+05,1,2
1703,"Victor Arano","RP",27,"","R","$900,000 "," WSH",1,9e+05,1,2
1704,"Graham Ashcraft","SP",24,"","","$700,000 "," CIN",1,7e+05,1,1
1708,"Manny Banuelos","RP",31,"","L","$700,000 "," PIT",1,7e+05,1,2
1711,"Jalen Beeks","RP",28,"","L","$750,000 "," TB",1,750000,1,2
1712,"Brayan Bello","SP",23,"","R","$700,000 "," BOS",1,7e+05,1,1
1714,"Jake Bird","RP",26,"","","$700,000 "," COL",1,7e+05,1,2
1715,"Ty Blach","RP",31,"","L","$750,000 "," COL",1,750000,1,2
1717,"Silvino Bracho","RP",29,"","R","$700,000 "," ATL",1,7e+05,1,2
1719,"Huascar Brazoban","RP",32,"","","$700,000 "," MIA",1,7e+05,1,2
1720,"Beau Brieske","SP",24,"","","$700,000 "," DET",1,7e+05,1,1
1721,"Jeff Brigham","RP",30,"","R","$700,000 "," MIA",1,7e+05,1,2
1724,"Brock Burke","RP",25,"","L","$714,000 "," TEX",1,714000,1,1
1730,"Cade Cavalli","SP",23,"","R","$700,000 "," WSH",1,7e+05,1,1
1732,"Mike Clevinger","SP",31,"","R","$6,500,000 "," SD",1,6500000,3,2
1733,"Fernando Cruz","RP",32,"","","$700,000 "," CIN",1,7e+05,1,2
1739,"Noah Davis","RP",25,"","R","$700,000 "," COL",1,7e+05,1,1
1740,"Angel De Jesus","RP",25,"","R","$700,000 "," DET",1,7e+05,1,1
1741,"Yerry De Los Santos","RP",24,"","R","$700,000 "," PIT",1,7e+05,1,1
1743,"Alexis Diaz","RP/CL",25,"","R","$700,000 "," CIN",1,7e+05,1,1
1748,"Bryce Elder","SP",23,"","","$700,000 "," ATL",1,7e+05,1,1
1755,"Caleb Ferguson","RP",25,"","L","$726,500 "," LAD",1,726500,1,1
1756,"Matt Festa","RP",29,"","R","$700,000 "," SEA",1,7e+05,1,2
1758,"Jake Fishman","RP",27,"","L","$700,000 "," MIA",1,7e+05,1,2
1762,"Luis A. Garcia","RP",35,"","R","$3,000,000 "," SD",1,3e+06,1,3
1763,"Luis H. Garcia","SP",25,"","R","$1,251,500 "," HOU",1,1251500,1,1
1765,"Frank German","RP",24,"","","$700,000 "," BOS",1,7e+05,1,1
1768,"MacKenzie Gore","RP",23,"","L","$700,000 "," WSH",1,7e+05,1,1
1769,"Trevor Gott","RP",29,"","R","$725,000 "," MIL",1,725000,1,2
1770,"Hunter Greene","SP",22,"","R","$700,000 "," CIN",1,7e+05,1,1
1776,"Tommy Henry","SP",24,"","L","$700,000 "," ARI",1,7e+05,1,1
1778,"Jonathan Hernandez","RP",25,"","R","$720,000 "," TEX",1,720000,1,1
1779,"Garrett Hill","SP",26,"","","$700,000 "," DET",1,7e+05,1,2
1780,"Sean Hjelle","RP",25,"","R","$700,000 "," SF",1,7e+05,1,1
1781,"Bryan Hoeing","RP",25,"","","$700,000 "," MIA",1,7e+05,1,1
1782,"Colin Holderman","RP",26,"","","$700,000 "," PIT",1,7e+05,1,2
1783,"Gavin Hollowell","RP",24,"","","$700,000 "," COL",1,7e+05,1,1
1786,"Drey Jameson","SP",24,"","R","$700,000 "," ARI",1,7e+05,1,1
1788,"Tommy Kahnle","RP",32,"","R","$3,450,000 "," LAD",1,3450000,1,2
1790,"Zack Kelly","RP",27,"","","$700,000 "," BOS",1,7e+05,1,2
1794,"George Kirby","SP",24,"","R","$700,000 "," SEA",1,7e+05,1,1
1799,"Jose Leclerc","RP",28,"","R","$4,750,000 "," TEX",1,4750000,3,2
1800,"Evan Lee","RP",25,"","L","$700,000 "," WSH",1,7e+05,1,1
1804,"Nick Lodolo","SP",24,"","","$700,000 "," CIN",1,7e+05,1,1
1806,"Ron Marinaccio","RP",27,"","R","$700,000 "," NYY",1,7e+05,1,2
1808,"Yunior Marte","RP",27,"","R","$700,000 "," SF",1,7e+05,1,2
1810,"Nick Martinez","RP",31,"","R","$4,000,000 "," SD",1,4e+06,2,2
1811,"Davis Martin","SP",25,"","","$700,000 "," CHW",1,7e+05,1,1
1814,"David McKay","SP",26,"","L","$701,200 "," TB",1,701200,1,2
1816,"Max Meyer","SP",23,"","R","$700,000 "," MIA",1,7e+05,1,1
1818,"Bryce Montes de Oca","RP",26,"","","$700,000 "," NYM",1,7e+05,1,2
1824,"Ryne Nelson","SP",24,"","R","$700,000 "," ARI",1,7e+05,1,1
1827,"Luis F. Ortiz","SP",26,"","R","$700,000 "," SF",1,7e+05,1,2
1830,"Andre Pallante","RP",23,"","","$700,000 "," STL",1,7e+05,1,1
1832,"Luis Perdomo","RP",29,"","R","$700,000 "," MIL",1,7e+05,1,2
1835,"Colin Poche","RP",28,"","L","$700,000 "," TB",1,7e+05,1,2
1836,"Cole Ragans","SP",24,"","","$700,000 "," TEX",1,7e+05,1,1
1840,"Yerry Rodriguez","SP",24,"","R","$700,000 "," TEX",1,7e+05,1,1
1848,"Anibal Sanchez","SP",38,"","R","$2,000,000 "," WSH",1,2e+06,1,3
1856,"Chad Smith","P",27,"","","$700,000 "," COL",1,7e+05,1,2
1860,"Eric Stout","RP",29,"","","$700,000 "," PIT",1,7e+05,1,2
1861,"Peter Strzelecki","RP",27,"","","$700,000 "," MIL",1,7e+05,1,2
1862,"Robert Suarez","RP",31,"","","$5,000,000 "," SD",1,5e+06,3,2
1866,"Jackson Tetreault","SP",26,"","","$700,000 "," WSH",1,7e+05,1,2
1867,"Zack Thompson","RP",24,"","L","$700,000 "," STL",1,7e+05,1,1
1871,"Louie Varland","P",24,"","","$700,000 "," MIN",1,7e+05,1,1
1872,"Drew VerHagen","RP",31,"","R","$2,500,000 "," STL",1,2500000,1,2
1873,"Justin Verlander","SP",39,"","R","$25,000,000 "," HOU",1,2.5e+07,3,3
1877,"Cole Waites","RP",24,"","","$700,000 "," SF",1,7e+05,1,1
1880,"Nash Walters","SP",25,"","","$700,000 "," LAA",1,7e+05,1,1
1881,"Zack Weiss","RP",30,"","R","$700,000 "," LAA",1,7e+05,1,2
1891,"Jimmy Yacabonis","RP",30,"","R","$700,000 "," TB",1,7e+05,1,2
1892,"Kirby Yates","RP",35,"","R","$1,000,000 "," ATL",1,1e+06,1,3
1895,"Rob Zastryzny","RP",30,"","L","$700,000 "," LAA",1,7e+05,1,2
1896,"Scott Oberg","RP",32,"","R","$7,000,000 "," COL",1,7e+06,3,2
1897,"Trevor Rosenthal","RP",32,"","R","$4,500,000 "," MIL",1,4500000,3,2
1898,"Blake Cederlind","RP",26,"","R","$715,000 "," PIT",1,715000,1,2
1899,"Helcris Olivarez","SP",21,"","L","$700,000 "," COL",1,7e+05,1,1
1900,"Ryan Rolison","SP",24,"","L","$700,000 "," COL",1,7e+05,1,1
1901,"James McArthur","SP",25,"","R","$700,000 "," PHI",1,7e+05,1,1
1902,"Kristian Robinson","OF",21,"R","","$700,000 "," ARI",3,7e+05,1,1
1903,"Sam Delaplane","RP",27,"","R","$700,000 "," SF",1,7e+05,1,2
